case_id,target_zone,lockup_trace,operation_count,paper_stock,humidity_band,forme_orientation,impression_force,ink_spread_pct,paper_lift_pct,slip_risk_pct,count_shift,count_split,count_tighten,count_relief,count_swell,count_smear,count_clamp,count_rotate,operation_bin_private,force_bin_private,structure_private
lp_f05b747fe1f8066,Z6,PLACE Z4 METAL 12; PLACE Z1 SPACER 23; PLACE Z0 QUOIN 8; PLACE Z2 SPACER 17; PLACE Z7 WOOD 23; SHIFT Z0 Z7 5 0.12; SWELL Z6 0.22 0.04; SWELL Z1 0.06 0.18; SHIFT Z2 Z5 3 0.07; SHIFT Z0 Z2 5 0.03; SPLIT Z7 Z6 Z2 15 0.50 0.00; SPLIT Z2 Z0 Z6 5 0.35 0.00; SHIFT Z1 Z4 13 0.03; RELIEF Z2 0.16 0.05; RELIEF Z7 0.28 0.20; RELIEF Z2 0.16 0.05; SHIFT Z1 Z1 19 0.03; SMEAR Z4 0.24 0.09; SMEAR Z0 0.14 0.09; RELIEF Z4 0.04 0.05; CLAMP Z6 60; RELIEF Z2 0.16 0.20; SHIFT Z1 Z3 8 0.03; RELIEF Z5 0.09 0.05; TIGHTEN Z6 0.31 0.08; SMEAR Z2 0.03 0.04; SPLIT Z4 Z6 Z3 15 0.65 0.04; RELIEF Z2 0.16 0.20; ROTATE 2; SPLIT Z6 Z5 Z7 15 0.65 0.04; SPLIT Z5 Z1 Z6 15 0.80 0.04; SMEAR Z3 0.03 0.04; RELIEF Z6 0.28 0.11; TIGHTEN Z2 0.18 0.03; SMEAR Z6 0.24 0.04; SHIFT Z1 Z7 19 0.00; TIGHTEN Z7 0.04 0.14; SMEAR Z2 0.03 0.04; TIGHTEN Z4 0.10 0.14; RELIEF Z6 0.28 0.20; SPLIT Z3 Z7 Z2 15 0.80 0.04; ROTATE 2; TIGHTEN Z3 0.04 0.14; RELIEF Z2 0.04 0.11; SWELL Z6 0.02 0.10; SMEAR Z1 0.07 0.00; TIGHTEN Z0 0.31 0.03; CLAMP Z2 28,48,vellum,dry,north,6.273432,10.241687,63.032984,26.725329,7,6,6,10,3,7,2,2,long,low,smear
lp_734a23a3f5dc351,Z6,PLACE Z4 WOOD 31; PLACE Z5 QUOIN 8; PLACE Z7 METAL 17; CLAMP Z2 60; SHIFT Z7 Z4 3 0.12; SHIFT Z5 Z1 8 0.07; SHIFT Z4 Z6 3 0.12; SHIFT Z1 Z7 8 0.07; ROTATE 1; TIGHTEN Z3 0.31 0.03; SWELL Z0 0.13 0.04; TIGHTEN Z4 0.31 0.14; SHIFT Z7 Z4 3 0.07; SPLIT Z0 Z0 Z4 5 0.20 0.00; TIGHTEN Z2 0.10 0.03; TIGHTEN Z4 0.10 0.08; SMEAR Z0 0.14 0.04; SHIFT Z5 Z1 3 0.12; SHIFT Z0 Z0 13 0.07; SMEAR Z6 0.03 0.09; SHIFT Z0 Z5 8 0.03; CLAMP Z5 18; CLAMP Z1 18; TIGHTEN Z3 0.18 0.14; SMEAR Z5 0.07 0.16; RELIEF Z4 0.04 0.05; SHIFT Z1 Z3 19 0.07; ROTATE 7; SWELL Z4 0.22 0.00; TIGHTEN Z1 0.18 0.14; RELIEF Z6 0.09 0.20,31,cotton,dry,south,0.7,0.0,100.0,0.0,9,1,6,2,2,3,3,2,short,empty,smear
lp_e204f272b27bc11,Z3,PLACE Z2 QUOIN 23; PLACE Z4 METAL 17; PLACE Z0 SPACER 31; PLACE Z6 QUOIN 31; PLACE Z3 SPACER 8; RELIEF Z7 0.04 0.05; SWELL Z2 0.13 0.10; SHIFT Z6 Z7 13 0.00; TIGHTEN Z1 0.18 0.14; SMEAR Z4 0.03 0.00; SPLIT Z7 Z0 Z2 15 0.20 0.00; TIGHTEN Z1 0.18 0.14; TIGHTEN Z3 0.04 0.14; SWELL Z2 0.06 0.00; CLAMP Z7 28; CLAMP Z6 42; SWELL Z4 0.13 0.10; SWELL Z4 0.06 0.18; RELIEF Z1 0.04 0.20; CLAMP Z3 28; ROTATE 3; SMEAR Z7 0.03 0.09; SHIFT Z5 Z0 8 0.03; SHIFT Z1 Z0 3 0.07; ROTATE 7; CLAMP Z5 18; SPLIT Z7 Z3 Z4 5 0.20 0.04; ROTATE 3; SHIFT Z1 Z4 8 0.03; ROTATE 2; SWELL Z5 0.22 0.00; CLAMP Z5 60; SHIFT Z4 Z6 13 0.07; CLAMP Z3 18; SHIFT Z2 Z3 8 0.12,35,newsprint,dry,west,25.525576,41.170907,29.031176,29.797917,6,2,3,2,5,2,6,4,medium,mid,rotate
lp_443974b31ce7381,Z4,PLACE Z7 METAL 12; PLACE Z1 SPACER 31; PLACE Z6 METAL 17; SWELL Z6 0.22 0.04; SHIFT Z6 Z4 13 0.07; SMEAR Z3 0.14 0.04; ROTATE 1; SMEAR Z7 0.03 0.04; TIGHTEN Z6 0.04 0.00; RELIEF Z0 0.16 0.11; CLAMP Z1 28; SHIFT Z7 Z4 19 0.03; SWELL Z3 0.13 0.18; CLAMP Z2 60; TIGHTEN Z6 0.04 0.14; SWELL Z1 0.13 0.10; SHIFT Z2 Z0 19 0.07; SWELL Z4 0.02 0.10; SHIFT Z4 Z2 3 0.07; SWELL Z3 0.13 0.18; SMEAR Z6 0.14 0.04; SHIFT Z5 Z3 13 0.07; ROTATE 7; ROTATE 1; RELIEF Z6 0.28 0.00; SHIFT Z2 Z2 8 0.07; RELIEF Z5 0.09 0.20; TIGHTEN Z7 0.31 0.08; ROTATE 2; ROTATE 2; SWELL Z4 0.06 0.10; SPLIT Z6 Z7 Z0 15 0.50 0.00; SHIFT Z7 Z2 19 0.03; RELIEF Z0 0.04 0.00; ROTATE 5; TIGHTEN Z6 0.18 0.03; RELIEF Z6 0.16 0.00; TIGHTEN Z3 0.10 0.08; RELIEF Z1 0.16 0.00; SWELL Z1 0.02 0.10,40,rag,dry,south,0.644,0.0,0.0,0.0,7,1,5,6,7,3,2,6,medium,empty,rotate
lp_11abbb747d6edd9,Z5,PLACE Z5 QUOIN 12; PLACE Z0 WOOD 8; PLACE Z4 WOOD 23; PLACE Z3 WOOD 23; PLACE Z1 SPACER 17; SMEAR Z2 0.24 0.00; TIGHTEN Z0 0.10 0.14; SHIFT Z0 Z5 19 0.00; SWELL Z1 0.02 0.00; RELIEF Z0 0.04 0.20; SHIFT Z3 Z6 5 0.07; RELIEF Z0 0.04 0.00; CLAMP Z7 60; CLAMP Z3 18; TIGHTEN Z4 0.31 0.00; RELIEF Z1 0.16 0.00; SWELL Z5 0.22 0.00; SMEAR Z6 0.14 0.09; RELIEF Z4 0.28 0.00; ROTATE 5; SHIFT Z6 Z4 19 0.12; TIGHTEN Z6 0.18 0.00; SPLIT Z4 Z4 Z6 22 0.20 0.00; SMEAR Z7 0.14 0.00; SPLIT Z4 Z6 Z7 22 0.35 0.09; TIGHTEN Z0 0.18 0.03; SPLIT Z2 Z2 Z0 22 0.35 0.04; SPLIT Z7 Z7 Z5 9 0.20 0.00; RELIEF Z3 0.16 0.00; SWELL Z1 0.13 0.04; ROTATE 3; SPLIT Z1 Z7 Z2 22 0.65 0.00; SMEAR Z6 0.03 0.16; SHIFT Z0 Z4 8 0.03; SHIFT Z5 Z4 19 0.12; SPLIT Z7 Z7 Z6 22 0.20 0.09; RELIEF Z6 0.09 0.11; SMEAR Z0 0.14 0.04; SHIFT Z2 Z7 5 0.12; SHIFT Z6 Z1 19 0.00; SHIFT Z4 Z2 13 0.07; SWELL Z5 0.02 0.10,42,newsprint,damp,west,0.0,0.0,100.0,0.0,8,6,4,6,4,5,2,2,medium,empty,smear
lp_7eac8c9938562d7,Z1,PLACE Z0 QUOIN 31; PLACE Z1 WOOD 31; PLACE Z7 QUOIN 31; SWELL Z4 0.02 0.04; RELIEF Z4 0.28 0.11; SWELL Z3 0.13 0.18; ROTATE 1; TIGHTEN Z0 0.31 0.03; RELIEF Z7 0.16 0.20; SMEAR Z3 0.03 0.09; SHIFT Z2 Z1 5 0.07; RELIEF Z2 0.09 0.20; SMEAR Z7 0.07 0.16; SPLIT Z1 Z4 Z5 15 0.80 0.04; SWELL Z7 0.02 0.04; SHIFT Z5 Z4 13 0.00; SWELL Z3 0.02 0.00; SHIFT Z2 Z4 5 0.12; SWELL Z6 0.02 0.18; SMEAR Z7 0.07 0.00; SWELL Z2 0.13 0.18; RELIEF Z3 0.04 0.00; RELIEF Z5 0.04 0.20; SPLIT Z4 Z0 Z2 22 0.20 0.00; ROTATE 3; SHIFT Z4 Z2 19 0.00; ROTATE 2; RELIEF Z1 0.28 0.05; RELIEF Z5 0.28 0.20; SPLIT Z5 Z1 Z3 15 0.35 0.04; CLAMP Z1 60; SHIFT Z4 Z0 8 0.12; SMEAR Z0 0.14 0.00; SPLIT Z6 Z1 Z0 15 0.35 0.04; TIGHTEN Z0 0.31 0.08; RELIEF Z4 0.04 0.20; CLAMP Z1 18; SHIFT Z7 Z7 8 0.07; SMEAR Z1 0.14 0.00,39,rag,steady,north,3.34204,28.017825,32.057458,39.924717,6,4,2,8,6,5,2,3,medium,low,rotate
lp_3a974ed3b00d627,Z7,PLACE Z6 METAL 12; PLACE Z5 METAL 23; PLACE Z3 WOOD 8; CLAMP Z2 60; SHIFT Z5 Z3 13 0.12; SHIFT Z5 Z5 5 0.00; ROTATE 7; TIGHTEN Z5 0.10 0.14; SWELL Z3 0.13 0.04; SMEAR Z2 0.03 0.09; CLAMP Z7 42; RELIEF Z6 0.16 0.05; RELIEF Z0 0.16 0.05; SMEAR Z6 0.14 0.04; SPLIT Z2 Z7 Z3 9 0.50 0.04; SHIFT Z7 Z6 3 0.07; SMEAR Z2 0.24 0.09; SWELL Z5 0.22 0.18; TIGHTEN Z5 0.18 0.14; RELIEF Z6 0.16 0.00; SMEAR Z1 0.03 0.04; RELIEF Z3 0.04 0.20; SPLIT Z2 Z6 Z7 5 0.50 0.09; SWELL Z1 0.06 0.00; SPLIT Z4 Z3 Z5 9 0.50 0.00; ROTATE 1; TIGHTEN Z6 0.18 0.14; SPLIT Z5 Z0 Z1 5 0.20 0.00; SWELL Z5 0.13 0.00; SWELL Z2 0.13 0.10; SHIFT Z3 Z3 8 0.03; SPLIT Z4 Z4 Z5 22 0.50 0.00; SHIFT Z6 Z4 3 0.00; SHIFT Z0 Z7 13 0.12; SPLIT Z4 Z6 Z5 9 0.80 0.00; SHIFT Z3 Z6 3 0.00,36,vellum,damp,east,5.452796,55.148508,29.54035,15.311142,7,6,3,4,5,4,2,2,medium,low,smear
lp_fa9c30a6e057dee,Z3,PLACE Z6 WOOD 17; PLACE Z0 WOOD 31; PLACE Z3 QUOIN 12; PLACE Z7 SPACER 17; SPLIT Z6 Z0 Z2 9 0.50 0.04; RELIEF Z1 0.16 0.00; TIGHTEN Z3 0.10 0.14; SPLIT Z3 Z5 Z6 15 0.80 0.09; ROTATE 2; RELIEF Z1 0.16 0.11; SMEAR Z0 0.07 0.00; SPLIT Z0 Z4 Z3 5 0.35 0.09; SPLIT Z0 Z4 Z3 5 0.50 0.00; TIGHTEN Z3 0.31 0.00; SHIFT Z2 Z0 19 0.07; TIGHTEN Z3 0.04 0.03; ROTATE 1; ROTATE 2; ROTATE 5; SWELL Z6 0.13 0.04; ROTATE 2; SPLIT Z2 Z0 Z2 9 0.80 0.04; ROTATE 1; CLAMP Z6 60; SMEAR Z7 0.03 0.00; SMEAR Z5 0.24 0.09; SPLIT Z7 Z0 Z1 15 0.50 0.04; SPLIT Z3 Z5 Z2 5 0.50 0.09; CLAMP Z4 60; ROTATE 2; SPLIT Z3 Z1 Z0 15 0.50 0.04; SMEAR Z7 0.24 0.16,32,newsprint,damp,south,0.574,0.0,0.0,0.0,1,8,3,2,1,4,2,7,short,empty,rotate
lp_de671ed8e88c14e,Z2,PLACE Z3 SPACER 12; PLACE Z2 WOOD 8; PLACE Z0 METAL 12; SMEAR Z6 0.03 0.09; SWELL Z3 0.22 0.18; ROTATE 1; SHIFT Z4 Z4 13 0.03; RELIEF Z1 0.04 0.05; SHIFT Z1 Z4 8 0.12; SHIFT Z4 Z3 19 0.00; SWELL Z0 0.02 0.04; ROTATE 5; SHIFT Z0 Z7 13 0.03; TIGHTEN Z7 0.18 0.08; SHIFT Z7 Z4 8 0.03; ROTATE 5; ROTATE 7; RELIEF Z2 0.28 0.05; SHIFT Z0 Z5 19 0.12; SWELL Z1 0.02 0.18; RELIEF Z4 0.09 0.00; SMEAR Z3 0.03 0.16; SPLIT Z4 Z4 Z7 15 0.80 0.00; ROTATE 3; SMEAR Z5 0.24 0.09; RELIEF Z0 0.28 0.11; ROTATE 1; SHIFT Z0 Z4 8 0.00; SPLIT Z7 Z6 Z3 9 0.20 0.09; SPLIT Z0 Z0 Z7 5 0.50 0.04; TIGHTEN Z6 0.31 0.08; SWELL Z1 0.02 0.04; SPLIT Z7 Z2 Z5 5 0.20 0.04; TIGHTEN Z6 0.18 0.00; SPLIT Z1 Z7 Z5 5 0.80 0.09; SHIFT Z3 Z4 5 0.03; SPLIT Z4 Z5 Z6 5 0.35 0.00; ROTATE 7; SHIFT Z3 Z2 8 0.07; TIGHTEN Z5 0.31 0.03; SMEAR Z1 0.07 0.00; SPLIT Z4 Z1 Z2 5 0.65 0.00; ROTATE 1; SMEAR Z5 0.07 0.16,44,newsprint,steady,south,2.690663,40.537323,40.913493,18.549184,9,7,4,4,4,5,0,8,medium,low,rotate
lp_1a65f036eb3c709,Z7,PLACE Z1 QUOIN 23; PLACE Z4 WOOD 23; PLACE Z7 SPACER 8; SPLIT Z4 Z7 Z2 22 0.50 0.04; CLAMP Z3 60; SHIFT Z4 Z0 13 0.03; SHIFT Z0 Z2 8 0.00; ROTATE 2; SHIFT Z1 Z3 13 0.12; SPLIT Z1 Z5 Z3 9 0.50 0.04; SPLIT Z3 Z1 Z5 5 0.20 0.04; SMEAR Z6 0.07 0.00; ROTATE 7; RELIEF Z4 0.09 0.20; ROTATE 1; SMEAR Z4 0.14 0.00; SPLIT Z5 Z6 Z1 9 0.65 0.04; RELIEF Z6 0.16 0.11; SHIFT Z3 Z4 3 0.12; SMEAR Z1 0.14 0.04; SPLIT Z1 Z5 Z7 15 0.50 0.04; SHIFT Z3 Z5 3 0.03; SPLIT Z3 Z7 Z6 9 0.80 0.09; ROTATE 7; SHIFT Z2 Z0 3 0.03; SWELL Z0 0.13 0.10; SHIFT Z0 Z1 8 0.07; SWELL Z0 0.22 0.10; SHIFT Z6 Z3 13 0.00; SWELL Z7 0.02 0.18; TIGHTEN Z2 0.31 0.08; ROTATE 7; TIGHTEN Z7 0.10 0.00,33,newsprint,steady,west,3.472,0.0,100.0,0.0,8,6,2,2,3,3,1,5,short,low,rotate
lp_2d1e93dfa460201,Z1,PLACE Z2 SPACER 23; PLACE Z5 WOOD 8; PLACE Z4 METAL 31; PLACE Z6 WOOD 23; SHIFT Z6 Z5 5 0.00; CLAMP Z1 18; CLAMP Z7 60; SHIFT Z2 Z1 5 0.03; TIGHTEN Z0 0.04 0.14; RELIEF Z3 0.16 0.20; RELIEF Z5 0.09 0.20; ROTATE 3; SHIFT Z7 Z1 5 0.07; RELIEF Z2 0.04 0.20; TIGHTEN Z1 0.04 0.03; RELIEF Z7 0.16 0.05; RELIEF Z5 0.16 0.11; SMEAR Z0 0.03 0.16; RELIEF Z1 0.16 0.00; SPLIT Z0 Z2 Z6 5 0.65 0.09; RELIEF Z1 0.28 0.11; SHIFT Z7 Z4 19 0.03; CLAMP Z2 42; TIGHTEN Z1 0.10 0.03; SMEAR Z0 0.24 0.09; ROTATE 3; SHIFT Z3 Z6 5 0.12; TIGHTEN Z4 0.10 0.08; RELIEF Z0 0.04 0.05; ROTATE 1; TIGHTEN Z4 0.04 0.03; SHIFT Z4 Z3 5 0.12; RELIEF Z4 0.09 0.00; TIGHTEN Z3 0.10 0.08; SHIFT Z2 Z7 5 0.03; RELIEF Z5 0.09 0.20; SWELL Z2 0.06 0.18; SMEAR Z5 0.03 0.04; SHIFT Z1 Z3 19 0.00; TIGHTEN Z7 0.18 0.00; SMEAR Z1 0.03 0.04; TIGHTEN Z0 0.31 0.00; SHIFT Z3 Z3 8 0.00; CLAMP Z2 28; ROTATE 3,45,vellum,damp,north,0.339065,27.542641,58.478993,13.978366,9,1,8,10,1,4,4,4,long,empty,rotate
lp_122f14499563c21,Z6,PLACE Z0 SPACER 31; PLACE Z7 WOOD 31; PLACE Z1 METAL 8; PLACE Z6 SPACER 31; PLACE Z4 WOOD 31; SPLIT Z1 Z6 Z4 9 0.65 0.09; TIGHTEN Z0 0.04 0.08; SPLIT Z6 Z7 Z0 9 0.35 0.00; RELIEF Z3 0.09 0.00; SHIFT Z7 Z1 8 0.07; SHIFT Z1 Z5 5 0.03; ROTATE 5; SPLIT Z2 Z0 Z5 22 0.35 0.00; SPLIT Z1 Z7 Z6 22 0.35 0.04; RELIEF Z6 0.28 0.00; ROTATE 2; RELIEF Z1 0.09 0.11; TIGHTEN Z4 0.04 0.00; RELIEF Z4 0.16 0.05; RELIEF Z7 0.04 0.11; SMEAR Z6 0.14 0.04; SMEAR Z0 0.14 0.16; SWELL Z0 0.22 0.10; CLAMP Z3 42; TIGHTEN Z1 0.31 0.08; RELIEF Z3 0.09 0.00; CLAMP Z5 42; ROTATE 7; SWELL Z6 0.06 0.04; TIGHTEN Z5 0.10 0.14; SHIFT Z7 Z2 3 0.00; SMEAR Z2 0.03 0.00; SHIFT Z4 Z2 19 0.03; RELIEF Z2 0.16 0.20; SHIFT Z6 Z3 8 0.12; SWELL Z2 0.13 0.04; TIGHTEN Z6 0.04 0.14; TIGHTEN Z5 0.18 0.08; TIGHTEN Z0 0.31 0.00; SPLIT Z2 Z3 Z7 9 0.35 0.00; CLAMP Z0 42; ROTATE 1; SWELL Z0 0.22 0.18; RELIEF Z1 0.09 0.11; SWELL Z0 0.06 0.18; SWELL Z7 0.22 0.04; RELIEF Z1 0.04 0.05; SWELL Z6 0.06 0.10,48,vellum,damp,north,15.046506,30.024333,49.303693,20.671974,5,5,7,9,7,3,3,4,long,mid,rotate
lp_bcec898cc46def1,Z3,PLACE Z6 SPACER 12; PLACE Z5 SPACER 8; PLACE Z3 QUOIN 31; PLACE Z2 METAL 23; SPLIT Z6 Z4 Z3 22 0.80 0.00; SWELL Z1 0.13 0.00; SHIFT Z4 Z1 3 0.12; TIGHTEN Z7 0.10 0.14; TIGHTEN Z2 0.18 0.00; TIGHTEN Z7 0.10 0.14; SMEAR Z4 0.14 0.09; SPLIT Z5 Z7 Z2 22 0.20 0.00; TIGHTEN Z3 0.10 0.14; RELIEF Z2 0.28 0.11; SWELL Z6 0.13 0.18; SMEAR Z1 0.03 0.09; SMEAR Z4 0.24 0.00; SPLIT Z4 Z3 Z0 22 0.50 0.09; SMEAR Z2 0.07 0.09; SMEAR Z6 0.24 0.04; RELIEF Z0 0.09 0.00; RELIEF Z4 0.09 0.05; ROTATE 3; SHIFT Z6 Z5 5 0.03; RELIEF Z1 0.16 0.20; CLAMP Z0 42; SPLIT Z4 Z4 Z1 5 0.50 0.00; RELIEF Z6 0.09 0.05; SWELL Z6 0.02 0.04; SHIFT Z6 Z3 13 0.12; CLAMP Z6 60; SHIFT Z6 Z5 3 0.07; SPLIT Z2 Z2 Z1 22 0.50 0.04; SMEAR Z6 0.14 0.04; SPLIT Z1 Z4 Z1 9 0.50 0.00; TIGHTEN Z3 0.18 0.00; SPLIT Z2 Z7 Z0 22 0.35 0.09; SMEAR Z3 0.14 0.04; ROTATE 5; TIGHTEN Z7 0.10 0.03; SHIFT Z6 Z7 19 0.03; SWELL Z4 0.02 0.00; SMEAR Z4 0.14 0.00; SPLIT Z3 Z1 Z6 15 0.65 0.00; SWELL Z1 0.02 0.10; SHIFT Z2 Z0 5 0.03; SHIFT Z0 Z2 19 0.07; SHIFT Z2 Z0 3 0.07,48,rag,dry,south,1.089755,24.765543,21.759195,53.475262,8,8,6,5,5,8,2,2,long,low,smear
lp_f19b79fb8c13495,Z4,PLACE Z6 WOOD 31; PLACE Z1 WOOD 31; PLACE Z5 WOOD 8; PLACE Z3 SPACER 17; SHIFT Z5 Z6 19 0.00; SHIFT Z3 Z2 13 0.12; TIGHTEN Z7 0.10 0.08; TIGHTEN Z5 0.04 0.14; SMEAR Z0 0.14 0.16; SHIFT Z1 Z0 13 0.12; TIGHTEN Z2 0.31 0.08; RELIEF Z6 0.16 0.20; SWELL Z5 0.13 0.10; SMEAR Z1 0.14 0.00; ROTATE 7; SPLIT Z7 Z3 Z1 9 0.80 0.09; RELIEF Z4 0.04 0.11; SHIFT Z2 Z3 3 0.03; ROTATE 5; SWELL Z0 0.13 0.18; TIGHTEN Z2 0.31 0.00; SHIFT Z4 Z4 19 0.00; CLAMP Z3 60; RELIEF Z3 0.09 0.20; RELIEF Z7 0.09 0.20; RELIEF Z2 0.28 0.11; SWELL Z3 0.22 0.04; TIGHTEN Z1 0.10 0.00; TIGHTEN Z1 0.04 0.00; SPLIT Z7 Z1 Z4 15 0.80 0.00; SHIFT Z5 Z2 8 0.00; CLAMP Z6 60; TIGHTEN Z7 0.10 0.00; RELIEF Z7 0.16 0.20; TIGHTEN Z2 0.04 0.08; TIGHTEN Z2 0.31 0.08; SMEAR Z3 0.24 0.09; CLAMP Z6 18; SHIFT Z0 Z5 19 0.12; ROTATE 2; ROTATE 3; SMEAR Z6 0.03 0.16; ROTATE 2; SMEAR Z2 0.03 0.00; RELIEF Z0 0.28 0.05,45,rag,dry,south,21.01815,35.777772,45.231797,18.990432,7,2,9,7,3,5,3,5,long,mid,rotate
lp_2d1893221c59dde,Z0,PLACE Z7 WOOD 17; PLACE Z2 METAL 31; PLACE Z6 WOOD 12; PLACE Z0 METAL 17; PLACE Z4 METAL 12; CLAMP Z1 28; SHIFT Z0 Z6 8 0.00; RELIEF Z0 0.09 0.00; TIGHTEN Z6 0.31 0.03; SPLIT Z4 Z7 Z3 15 0.65 0.04; RELIEF Z7 0.28 0.20; TIGHTEN Z7 0.31 0.03; ROTATE 2; TIGHTEN Z5 0.31 0.08; SPLIT Z1 Z4 Z1 5 0.65 0.09; TIGHTEN Z3 0.18 0.00; SHIFT Z0 Z0 13 0.12; SHIFT Z4 Z6 19 0.00; RELIEF Z4 0.04 0.00; ROTATE 5; RELIEF Z5 0.28 0.00; SPLIT Z7 Z3 Z7 5 0.80 0.04; SPLIT Z1 Z4 Z0 5 0.50 0.04; SMEAR Z6 0.07 0.04; TIGHTEN Z3 0.31 0.08; SHIFT Z6 Z3 13 0.07; CLAMP Z0 18; RELIEF Z5 0.09 0.00; SHIFT Z4 Z3 3 0.03; RELIEF Z1 0.28 0.00; CLAMP Z2 18; SMEAR Z7 0.07 0.16; SWELL Z1 0.22 0.10; SHIFT Z3 Z3 8 0.07; ROTATE 3; CLAMP Z1 28; SWELL Z5 0.06 0.04; ROTATE 1; ROTATE 1; SPLIT Z0 Z2 Z5 9 0.80 0.00; SWELL Z5 0.22 0.00; SHIFT Z5 Z2 5 0.12; RELIEF Z1 0.04 0.05; RELIEF Z5 0.04 0.20,44,vellum,dry,north,27.252671,49.130745,32.111207,18.758048,7,5,5,8,3,2,4,5,medium,mid,rotate
lp_0a6418b756a286f,Z2,PLACE Z1 WOOD 31; PLACE Z7 WOOD 17; PLACE Z2 METAL 17; PLACE Z6 METAL 12; ROTATE 2; RELIEF Z6 0.04 0.00; RELIEF Z5 0.16 0.05; CLAMP Z2 42; SMEAR Z7 0.24 0.00; ROTATE 7; SMEAR Z2 0.14 0.09; TIGHTEN Z7 0.10 0.08; SHIFT Z3 Z2 3 0.07; SHIFT Z7 Z2 13 0.12; ROTATE 7; SMEAR Z0 0.24 0.00; CLAMP Z6 18; ROTATE 3; SWELL Z7 0.06 0.18; ROTATE 5; SPLIT Z2 Z5 Z1 22 0.80 0.04; TIGHTEN Z3 0.10 0.00; RELIEF Z5 0.04 0.11; SWELL Z7 0.22 0.00; SPLIT Z1 Z2 Z3 9 0.20 0.09; ROTATE 2; SWELL Z7 0.06 0.00; SMEAR Z0 0.07 0.00; SPLIT Z3 Z6 Z5 15 0.20 0.09; TIGHTEN Z7 0.31 0.00; SHIFT Z3 Z7 5 0.12; RELIEF Z6 0.16 0.20; TIGHTEN Z4 0.31 0.08; CLAMP Z6 42; SHIFT Z3 Z3 19 0.07; SHIFT Z3 Z6 13 0.07; RELIEF Z4 0.16 0.00,37,cotton,steady,east,5.15568,100.0,0.0,0.0,5,3,4,5,3,4,3,6,medium,low,rotate
lp_432f457a3fec332,Z5,PLACE Z3 WOOD 12; PLACE Z2 METAL 17; PLACE Z4 WOOD 31; PLACE Z5 QUOIN 8; PLACE Z0 METAL 31; SHIFT Z2 Z5 8 0.03; SHIFT Z3 Z0 3 0.12; SWELL Z0 0.06 0.18; RELIEF Z5 0.16 0.20; ROTATE 2; SHIFT Z2 Z1 5 0.03; TIGHTEN Z7 0.31 0.03; SPLIT Z7 Z7 Z0 22 0.65 0.04; SPLIT Z5 Z6 Z4 15 0.65 0.00; SPLIT Z6 Z3 Z4 9 0.20 0.00; RELIEF Z0 0.09 0.11; SMEAR Z7 0.03 0.16; SHIFT Z4 Z4 19 0.03; SHIFT Z7 Z7 5 0.12; SPLIT Z7 Z5 Z6 9 0.20 0.09; ROTATE 2; SHIFT Z4 Z7 5 0.12; SHIFT Z0 Z1 5 0.07; CLAMP Z7 42; SMEAR Z3 0.14 0.00; SHIFT Z1 Z6 5 0.00; SMEAR Z1 0.14 0.00; SWELL Z1 0.22 0.00; RELIEF Z4 0.16 0.00; ROTATE 2; SHIFT Z2 Z5 8 0.00; TIGHTEN Z3 0.04 0.00; SHIFT Z7 Z1 5 0.00; SHIFT Z5 Z0 8 0.12; TIGHTEN Z2 0.31 0.03; TIGHTEN Z6 0.04 0.14; SPLIT Z6 Z4 Z3 5 0.65 0.00; RELIEF Z1 0.28 0.11; TIGHTEN Z4 0.18 0.08; SPLIT Z1 Z3 Z7 22 0.50 0.04; SHIFT Z5 Z6 19 0.03; RELIEF Z4 0.09 0.11; SHIFT Z2 Z4 19 0.12; SHIFT Z2 Z3 3 0.00; SHIFT Z0 Z2 5 0.07; TIGHTEN Z5 0.31 0.00; CLAMP Z5 42; SHIFT Z4 Z4 8 0.03; TIGHTEN Z3 0.18 0.08; SMEAR Z1 0.14 0.09; TIGHTEN Z7 0.18 0.14,51,newsprint,dry,east,5.15568,0.0,0.0,0.0,16,6,8,5,2,4,2,3,long,low,rotate
